id,nome,diametro_min_m,diametro_max_m,velocidade_km_s,distancia_km,ameaca
3378868,(2007 ML13),253.8370293645,567.5968528656,7.3940045768,69183840.88306817,False
3427441,(2008 SC),116.5614594686,260.6393469284,24.1795703864,5464642.357249647,True
3547771,(2010 TE),16.238839022,36.3111479288,17.3973802517,56907415.18691205,False
3710920,(2015 DS53),38.4197891064,85.9092601232,12.9495747658,7336194.42361197,False
3748457,(2016 FC13),102.4601474676,229.1078547221,20.7921650234,66601193.41308355,False
3759294,(2016 RF20),44.1118199997,98.6370281305,4.547782362,26861773.47612563,False
3759759,(2016 SH2),9.6506146958,21.5794304844,8.648895728,1592179.85427155,False
3759749,(2016 SJ2),13.3215566698,29.7879062798,10.98549118,1858103.846160377,False
3759777,(2016 SU3),23.150212221,51.7654482198,8.1785885403,5849666.733606877,False
3760219,(2016 TS),22.1082810359,49.435619262,7.5540862544,2154934.27927802,False
3760648,(2016 TX18),22.1082810359,49.435619262,9.2649210796,5089952.590706479,False
3767261,(2017 BN32),29.1443904535,65.1688382168,3.0773351189,26391406.98560399,False
3831845,(2018 TT5),22.1082810359,49.435619262,24.6640080095,70118536.6326306,False
3907553,(2019 XH2),4.411182,9.8637028131,4.731767067,23316634.747935776,False
2458116,458116 (2010 DA),232.5706874555,520.0438667242,18.538173197,58752763.12189327,True
2479325,479325 (2013 TV5),378.9264983795,847.3054088524,10.0197471176,23265410.32791781,False
3430307,(2008 TA4),25.3837029364,56.7596852866,15.8861053009,55872919.24256183,False
3646732,(2013 QD11),19.2555078188,43.0566244241,16.089728034,48842447.87305285,False
3759672,(2016 SK),23.150212221,51.7654482198,8.9828530159,9468128.03037749,False
3761740,(2016 UW40),114.9621762891,257.0632410238,10.5950241713,32215563.303072523,True
3781987,(2017 SH20),44.1118199997,98.6370281305,20.3013818501,50798113.18187647,False
3840727,(2019 FQ1),9.6506146958,21.5794304844,19.8399021517,73501248.18692628,False
3879168,(2019 TZ6),7.6657557353,17.1411509231,23.4756858384,62047087.85641557,False
3892165,(2019 UN13),1.0581688593,2.3661375011,7.7618361285,39797566.98345035,False
3290407,(2005 RV24),197.0402621378,440.5954204445,49.538971106,68957698.68979931,False
3365921,(2007 AM),114.9621762891,257.0632410238,10.961307941,66804910.37700666,False
3607821,(2012 QK14),88.0146520901,196.8067450894,3.2511587915,56120540.518487856,False
3662958,(2014 DJ112),250.3542547558,559.8091320902,19.3313577784,45697163.068314604,False
3756749,(2016 OJ1),127.2198785394,284.4722965033,8.3041894236,22056391.69829136,False
3759758,(2016 SU2),8.0270316728,17.948988478,12.8652851911,351237.293503481,False
3760060,(2016 SJ35),31.9561886721,71.4562101727,12.1816135179,649474.978824427,False
3760524,(2016 TN11),53.0340723319,118.5877908577,11.0690365333,15983821.266105382,False
3770141,(2017 DR37),109.788026029,245.4934893163,17.3061049794,70160760.42200108,False
3772991,(2017 FV101),25.3837029364,56.7596852866,14.4255836911,71611517.42123538,False
3943340,(2019 YP1),8.801465209,19.6806745089,16.2204376957,63436801.35503764,False
2363831,363831 (2005 PY16),361.8719965994,809.1703835499,9.2267306002,11189977.687748257,True
3092417,(2001 UG18),192.5550781879,430.566244241,6.193598622,27156056.347275898,False
3183840,(2004 LK),76.6575573531,171.4115092306,20.9686469239,71966366.97970681,False
3418110,(2008 NP3),72.2029557657,161.4507172686,9.6917733713,42793004.17950442,False
3667121,(2014 GC35),88.0146520901,196.8067450894,21.9405253947,49355217.356233455,False
3667485,(2014 GL49),178.0553291829,398.1438198091,20.5798856139,27321799.74691309,False
3752100,(2016 GF241),58.1507039646,130.0289270043,14.9626675359,48502574.078633934,False
3756047,(2016 ON),380.6755436269,851.2163929215,7.7872701296,36611921.062340565,False
3756945,(2016 PB8),84.0533402073,187.9489824394,7.3712172479,18941177.5763616,False
3759289,(2016 RL20),51.3517178663,114.8259319105,15.3257585525,6986888.438610189,False
3759254,(2016 RB18),105.8168859331,236.6137501138,7.4843068714,27102775.884052224,False
3759724,(2016 SA2),6.3176414818,14.1266758109,5.4691056032,307082.300349808,False
3759669,(2016 SC),8.0270316728,17.948988478,5.3480377584,1185601.072729619,False
3759754,(2016 SQ2),53.0340723319,118.5877908577,12.7127413267,14645411.923165988,False
3760340,(2016 TR2),14.6067964271,32.6617897446,8.6778007917,2591347.902586383,False
3799681,(2018 DA),40.4161533403,90.3732662579,9.3036029863,53356693.585892096,False
2819229,819229 (2014 GL49),178.0553291829,398.1438198091,20.5798855979,27321799.80675224,False
3267405,(2005 CG41),48.3676488219,108.1533506775,16.2313018385,61747045.70662689,False
3752704,(2016 JG),35.0392641108,78.3501764334,11.6171618665,47376295.75701686,False
3758252,(2016 QK44),80.2703167283,179.4898847799,5.2292962966,34955788.717035495,False
3759642,(2016 RH40),36.6906137531,82.0427064882,9.3476196843,7213969.164036072,False
3759721,(2016 SX1),5.0647145883,11.3250461062,2.8176132462,838027.67041903,False
3760090,(2016 TJ),29.1443904535,65.1688382168,14.4722429425,6855522.315343468,False
3759770,(2016 SO3),92.1626548503,206.0819612321,5.6654433019,38231984.194325246,False
3759778,(2016 SW3),5.8150703965,13.0028927004,10.3288137764,385694.993688866,False
3760587,(2016 TN18),34.5585073841,77.2751717118,9.1985605267,6879661.203249863,False
3760440,(2016 TL10),9.216265485,20.6081961232,5.4218016654,3654374.539351737,False
3762122,(2016 UV41),43.9091445969,98.1838321526,6.366319715,21010806.81182739,False
3836972,(2018 YA1),53.5247905613,119.6850701766,5.9542195011,46662355.10662567,False
3893865,(2019 XS),45.3476698997,101.400472517,7.2200827349,36759041.935688466,False
3150776,(2003 EZ16),80.2703167283,179.4898847799,6.8057292485,23425039.67756789,False
3753020,(2016 JL17),31.9561886721,71.4562101727,10.4576269729,46762754.30624473,False
3753595,(2016 KO),13.3215566698,29.7879062798,6.2376963087,44299061.347845465,False
3759723,(2016 SW1),5.3034072332,11.8587790858,5.4841958591,514664.110284577,False
3759744,(2016 SF2),30.5179232594,68.2401509401,7.3843560204,11440279.922062334,False
3760955,(2016 TF56),55.5334911581,124.1766612574,7.5517439068,25107660.345327705,False
3760675,(2016 TV19),17.561231848,39.2681081809,10.7698657397,2779022.858598335,False
3767928,(2017 BO93),175.6123184804,392.6810818086,14.5493525993,62071629.35706949,False
3799787,(2018 EB),111.8291378246,250.057554041,17.8090210657,51789850.53943075,True
3831737,(2018 TE5),25.3837029364,56.7596852866,11.3118575428,37097119.80767804,False
3843903,(2019 SE1),16.7708462163,37.5007521798,15.3881548959,41247064.069423504,False
2474158,474158 (1999 FA),191.6703679668,428.5879720462,14.1994081386,53762581.03079739,True
3471589,(2009 UG),53.0340723319,118.5877908577,8.9849507727,2444732.43068249,False
3601283,(2012 EP5),122.054831812,272.922900914,16.4885756313,56139364.149193786,False
3699951,(2014 WO371),86.0111940119,192.3268766365,9.8503215575,65107610.85208692,False
3759722,(2016 SZ1),14.6067964271,32.6617897446,10.8840359114,2352884.320111561,False
3759746,(2016 SL2),22.1082810359,49.435619262,24.1299488215,915457.642997868,False
3760088,(2016 TM),8.4053340207,18.7948982439,4.6003420864,1315424.318364095,False
3763269,(2016 UR109),97.3991073414,217.7910249632,15.3152234196,10366633.556902485,False
3856710,(2019 SG4),28.6124453783,63.9793728683,12.5330163254,14988197.98419956,False
3292344,(2005 TL),152.9519353442,342.0109247198,2.7872631953,70189058.62436645,False
3673976,(2014 MZ17),40.2304579834,89.9580388169,15.9324132146,50654695.88803638,False
3714462,(2015 FB118),48.3676488219,108.1533506775,25.1735367555,66819163.583347075,False
3758275,(2016 QF45),169.2602494573,378.4774236751,15.5886904713,19426116.73947505,False
3760342,(2016 TS2),13.3215566698,29.7879062798,6.9257467675,2670547.947082635,False
3760533,(2016 TJ17),23.150212221,51.7654482198,16.0990039695,469442.125282916,False
3760887,(2016 TT55),17.561231848,39.2681081809,9.2940891391,4625001.378521176,False
3760537,(2016 TZ17),148.0999720661,331.1616050056,11.7756278704,20957386.235238675,True
3761644,(2016 UR31),30.5179232594,68.2401509401,7.0431734243,9278247.926962802,False
3787626,(2017 UT2),31.9561886721,71.4562101727,7.426567526,13501855.690834757,False
3789390,(2017 VU13),176.4229081128,394.4936153285,31.4785429347,74642522.72262469,False
3840862,(2019 GF4),36.6906137531,82.0427064882,6.3256356883,70264592.44394304,False
3942363,(2019 YL),20.63264836,46.1360042888,5.0544599491,3578930.717853741,False
3614399,(2012 UW136),69.9125232246,156.3291544087,19.0994158835,71445968.43899004,False
3728565,(2015 SO2),44.1118199997,98.6370281305,6.0817143246,6679336.415908368,False
3750665,(2016 GQ134),133.2155666981,297.8790627982,11.2578538937,26134930.323602464,True
3758928,(2016 RQ1),29.1443904535,65.1688382168,4.7174947665,9693430.575681405,False
3760082,(2016 TD),6.3760978988,14.2573883328,13.8148232833,226181.731985905,False
3760089,(2016 TL),42.1264610556,94.1976305719,14.2968170789,11292089.423943933,False
3760436,(2016 TG10),21.113244479,47.2106498806,12.1907083974,11026851.652444582,False
3760486,(2016 TU10),38.4197891064,85.9092601232,8.4247445284,17269070.27291071,False
3760586,(2016 TL18),126.6353562929,283.1652650258,17.5795941984,31930780.285621718,False
3764847,(2016 WG9),140.1376971662,313.3574170739,11.9784673238,23819113.812513113,True
3799883,(2018 ET3),12.7219878539,28.4472296503,15.9758715154,68963923.0083764,False
3879165,(2019 TY6),26.0948603255,58.3498815511,13.3454368152,16452409.307228893,False
2373393,373393 (1972 RB),387.7528303812,867.0416872003,18.1171789421,72469438.0479351,False
2474451,474451 (2003 SR15),117.09948272,261.8424034921,8.4277331549,15618646.53744548,False
3066079,(2000 SL10),98.3003301856,219.8062205057,22.4312134006,71289168.91256845,True
3273968,(2005 ER95),22.1082810359,49.435619262,6.9701058956,62249740.625970855,False
3601342,(2012 EZ11),130.7841085841,292.4421571708,10.0625222307,57252752.05618678,False
3634155,(2013 GN3),50.6471458835,113.2504610618,5.4516667338,49543053.53386991,False
3699892,(2014 WZ365),16.7708462163,37.5007521798,14.8297634604,18141871.86349273,False
3754266,(2016 LT48),118.1829908933,264.2652014216,15.4430142709,71663890.78281452,False
3759658,(2016 RW40),84.0533402073,187.9489824394,9.9309769661,40076298.67730093,False
3759660,(2016 RA41),116.0259082094,259.4418179074,3.8248405473,38101976.090602815,False
3760341,(2016 TQ2),13.9493822934,31.1917670523,15.3300287887,1278005.986572688,False
3760061,(2016 TA),14.6067964271,32.6617897446,31.9913122932,884762.239484261,False
3760084,(2016 TF),19.2555078188,43.0566244241,11.5791502331,4416718.702565457,False
3760232,(2016 TL2),95.6213732844,213.8158907658,7.6089675681,8907011.971323686,False
3760059,(2016 SH35),27.8326768072,62.2357573367,5.5745779295,6709088.67965056,False
3760590,(2016 TQ18),14.6067964271,32.6617897446,9.7214469925,4804693.268597383,False
3760682,(2016 TQ54),9.6506146958,21.5794304844,8.8030443194,962907.03556532,False
3830856,(2018 SK1),86.0111940119,192.3268766365,11.1953356495,25904171.614864334,False
3838064,(2019 BS4),68.9532874451,154.1842379994,17.5750243668,68954067.32118337,False
3838868,(2019 DS1),20.1629919443,45.0858206172,8.3698255074,36677947.413686104,False
3878561,(2019 TS1),37.3727431914,83.5679942816,11.9327185582,32045612.19406541,False
3346470,(2006 SB142),116.0259082094,259.4418179074,4.3427965135,52253113.06093992,False
3373978,(2007 GZ5),118.1829908933,264.2652014216,8.1971875006,71333007.91014132,False
3609223,(2012 SM50),33.4622374455,74.8238376074,11.2390821303,33600002.66894859,False
3666885,(2014 GA),13.9493822934,31.1917670523,14.4969680853,58285905.06045801,False
3689349,(2014 SJ142),63.7609789875,142.5738833281,19.3816420138,31851480.87822021,False
3752901,(2016 JK12),25.3837029364,56.7596852866,11.36423462,45291003.46000441,False
3760220,(2016 TU),9.6506146958,21.5794304844,17.978239555,1801588.403796889,False
3760086,(2016 TH),3.5039264111,7.8350176433,7.7963660565,128357.620342299,False
3760495,(2016 TC11),50.6471458835,113.2504610618,14.184331404,8986097.543529814,False
3760439,(2016 TK10),14.6067964271,32.6617897446,9.0569640554,1162080.278342703,False
3764831,(2016 WL8),157.96285576,353.2156833994,9.0786450376,37357811.49438532,False
3782060,(2017 SP21),7.3207398935,16.3696720474,11.0519731273,24248072.495246194,False
3829444,(2018 RJ6),12.7219878539,28.4472296503,18.7154741712,57880345.33960652,False
3837981,(2019 BV1),4.6190746028,10.328564805,10.0039083301,29542383.495622765,False
3757729,(2016 QB2),40.2304579834,89.9580388169,3.1323398158,12124548.897083906,False
3757744,(2016 QJ10),116.0259082094,259.4418179074,3.4057272962,37333411.468437046,False
3758842,(2016 RU),313.7292249562,701.5198735305,17.7740906858,62980593.00141002,False
3759668,(2016 SG),12.7219878539,28.4472296503,15.7854797371,900809.767556818,False
3760218,(2016 TT),16.7708462163,37.5007521798,11.9111874639,1672247.536494228,False
3760435,(2016 TF10),18.388867207,41.1187571041,6.2581597351,7580342.007077016,False
3759767,(2016 SQ3),23.150212221,51.7654482198,11.5335272766,8968074.919659007,False
3760494,(2016 TW10),55.5334911581,124.1766612574,12.4710195103,2450675.969017377,False
3760530,(2016 TP11),36.6906137531,82.0427064882,5.1145101529,3834496.04459101,False
3760956,(2016 TE56),249.2039814409,557.2370427654,24.6180726033,70172669.95331115,False
3825098,(2018 LE1),8.4053340207,18.7948982439,5.2182807491,31970347.48609717,False
3759661,(2016 RB41),40.2304579834,89.9580388169,4.6668859835,24683261.405672226,False
3760217,(2016 TQ),50.6471458835,113.2504610618,28.823216383,7975314.103236914,False
3760684,(2016 TR54),102.4601474676,229.1078547221,10.7208818192,61103682.623580255,False
3760882,(2016 TJ55),44.1118199997,98.6370281305,16.3046723673,10621727.201555643,False
3760890,(2016 TX55),277.0479727327,619.4981000589,13.3443948029,24922907.51443004,False
3760493,(2016 TB11),23.9086457171,53.4613570733,11.8569559798,3997527.773397436,False
3761483,(2016 TU93),14.6067964271,32.6617897446,10.4256713159,3673073.973905997,False
3772841,(2017 FM91),67.6947481137,151.370058502,16.9806195032,71041220.45114096,False
3831165,(2018 SQ3),91.3177025518,204.1925904549,14.2411087295,58274321.233630516,False
2462959,462959 (2011 DU),161.6422833399,361.4431335863,8.7160904246,5828999.548509785,True
2475016,475016 (2005 UO),102.9330820202,230.1653685307,16.4625913415,13196613.0403717,False
3404494,(2008 DY22),38.4197891064,85.9092601232,15.2256272161,55918979.02051485,False
3486442,(2010 BK2),103.8855101016,232.2950624645,19.6255397775,73756312.61511542,False
3550300,(2010 VD1),101.054341542,225.9643771094,15.1620857123,24976867.870053288,False
3601282,(2012 EN5),9.216265485,20.6081961232,5.1834939737,25160608.7910387,False
3604236,(2012 JS17),167.7084621628,375.0075217981,13.9580961117,51656452.17397944,False
3633189,(2013 FY13),205.3784995184,459.2402860401,9.8944056905,63603763.22932598,False
3759637,(2016 RF40),123.1841912659,275.4482254239,11.7860751475,29634970.08111916,False
3760339,(2016 TP2),12.7219878539,28.4472296503,14.6891855377,849469.753264702,False
3760441,(2016 TM10),14.6067964271,32.6617897446,20.2876066959,2606309.395002101,False
3761145,(2016 TB93),88.0146520901,196.8067450894,8.48375112,37795173.687867776,False
3799273,(2018 CB2),26.58,59.4346868419,17.5695297317,50018625.35707714,False
3879550,(2019 US5),118.7284987937,265.4849941693,24.7499413384,28518825.938089926,False
3986848,(2020 BT3),20.5378499518,45.924028604,9.4421466238,55871802.65901994,False
2666241,666241 (2010 BK2),103.8855101016,232.2950624645,19.6255396035,73756312.60015564,False
2477588,477588 (2010 JD87),352.0099800547,787.1182441607,15.0338577276,72194386.92543992,False
3092153,(1996 TD9),48.3676488219,108.1533506775,13.8977585137,11059389.922199147,False
3160853,(2003 TG2),142.0872067277,317.7166529762,13.6104301059,30987343.113641158,False
3508134,(2010 CE55),96.5061469579,215.7943048444,6.9159761777,67567346.48307128,False
3579078,(2011 SM68),316.6321257337,708.0109570008,29.4182062348,33994102.68432533,True
3685816,(2014 RE11),76.6575573531,171.4115092306,19.3418257743,50171232.148875594,False
3690382,(2014 SA145),31.9561886721,71.4562101727,12.9054081091,51829044.79241629,False
3692562,(2014 TS),21.113244479,47.2106498806,22.390350195,57835565.61078794,False
3753796,(2016 LB9),138.852907036,310.4845390059,11.2298318325,14692512.214144008,False
3758841,(2016 QC84),250.3542547558,559.8091320902,9.4580332134,29316008.97686179,False
3759755,(2016 SP2),40.2304579834,89.9580388169,8.0314796071,10672175.702301282,False
3759756,(2016 SR2),15.2951935344,34.201092472,5.713679356,1450843.406964004,False
3760085,(2016 TG),22.1082810359,49.435619262,14.6860793056,3105807.318105439,False
3760589,(2016 TO18),19.2555078188,43.0566244241,12.3418783887,3747940.841298764,False
3760490,(2016 TY10),42.1264610556,94.1976305719,11.8834704484,15005392.718497997,False
3760492,(2016 TX10),19.2555078188,43.0566244241,15.0314599876,2002226.000284554,False
3760650,(2016 TZ18),26.58,59.4346868419,7.6408194267,12943185.242799927,False
3761126,(2016 TT92),13.9493822934,31.1917670523,8.2069187011,2831859.584620014,False
3986832,(2020 BT2),49.0405098418,109.6579136575,13.2438104635,69662609.46315944,False
3177204,(2004 FW1),166.9379117726,373.2845187454,15.3793185489,47476527.33222259,True
3619459,(2012 XJ16),48.3676488219,108.1533506775,7.1240781614,51715977.690044984,False
3653969,(2013 WR45),19.2555078188,43.0566244241,6.2716329605,36838428.69328626,False
3760057,(2016 SG35),66.7659413495,149.2931834393,3.03010205,28835370.602912974,False
3760215,(2016 TO),66.7659413495,149.2931834393,13.6830225484,13837317.63463036,False
3760954,(2016 TG56),53.0340723319,118.5877908577,14.2309837522,35754014.70727764,False
3760679,(2016 TU19),35.0392641108,78.3501764334,7.5135445718,15369767.427668713,False
3760532,(2016 TL17),42.1264610556,94.1976305719,9.2805685262,36446484.5328141,False
3761030,(2016 TQ56),43.1077123878,96.3917752536,10.1253262337,4968470.952222777,False
3986746,(2020 BG1),101.9893858518,228.0551997482,8.179734906,72538784.73896508,False
3092239,(1999 VT),287.445144255,642.7468823564,11.8037571604,23091262.130989555,False
3562319,(2011 GJ44),116.0259082094,259.4418179074,17.3118579465,25127968.809692323,False
3693239,(2014 TT35),16.7708462163,37.5007521798,15.4934895406,21825661.458027896,False
3727176,(2015 RF36),55.5334911581,124.1766612574,15.9067181677,63883114.796910696,False
3760081,(2016 TC),17.3202827141,38.7293295383,10.2046774925,2774868.705265879,False
3759986,(2016 SG17),121.4940407996,271.6689340891,15.7292056043,32669700.60882807,False
3760491,(2016 TA11),10.1054341542,22.5964377109,7.7691635169,1917145.891829656,False
3760525,(2016 TM11),42.1264610556,94.1976305719,6.5768424191,17554285.927401554,False
3762460,(2016 TG94),3.1085293813,6.9508830067,8.993421673,216220.53341515,False
3761268,(2016 UT4),92.1626548503,206.0819612321,9.1772036227,11290774.892500456,False
3768613,(2017 BN123),80.2703167283,179.4898847799,18.9479537794,65134874.48046272,False
3770150,(2017 DE38),80.2703167283,179.4898847799,13.7630376886,62422346.24446261,False
3869331,(2019 SB6),11.709948272,26.1842403492,6.3752960161,11749091.693467638,False
3878616,(2019 TH5),30.5179232594,68.2401509401,10.3579741398,45027716.35497114,False
3878588,(2019 TE3),21.113244479,47.2106498806,17.8502357569,53637573.50515588,False
2002100,2100 Ra-Shalom (1978 RA),1501.6024790511,3357.6852183405,12.1862860969,22425773.014337152,False
3354740,(2006 UL185),146.0679642714,326.6178974458,18.9280693141,39193985.83366176,False
3609842,(2012 TO20),84.0533402073,187.9489824394,3.8375227538,43751079.06923065,False
3609222,(2012 SL50),13.6318555865,30.4817557509,9.8049659524,12737834.490618976,False
3623948,(2013 AO60),144.0638366688,322.1365318908,13.1196796342,17718170.289268047,False
3646735,(2013 QE11),13.9493822934,31.1917670523,4.6378178872,53076329.70448088,False
3693845,(2014 UF8),23.150212221,51.7654482198,11.0980619413,27917272.407911737,False
3742335,(2016 CZ135),200.7035141135,448.7867008808,11.2510912461,17226227.716830336,False
3749027,(2016 FG39),11.0803882126,24.7765012606,6.9104539125,61318339.36558093,False
3759987,(2016 SE17),116.0259082094,259.4418179074,12.7525708614,27212310.47208007,False
3781726,(2017 SH12),46.1907460282,103.2856480504,8.8653488787,36501284.85055783,False
3785787,(2017 TC5),15.2951935344,34.201092472,18.0900860918,52238953.89182059,False
3989259,(2020 BL11),7.3207398935,16.3696720474,6.7162942892,32118872.126018,False
2625991,625991 (2006 UL185),138.852907036,310.4845390059,18.9280848622,39194020.286051214,False
2467347,467347 (2003 GR),197.9497586642,442.6291165029,28.1766089328,31644955.7378804,False
2477719,477719 (2010 SG15),23.5806068,52.7278397554,4.9497700897,13189319.24662198,False
3297376,(2005 UR64),50.6471458835,113.2504610618,2.7920996808,65069043.81809093,False
3639467,(2013 LC1),44.1118199997,98.6370281305,7.9881431175,14505497.149296412,False
3752156,(2016 HN),81.3869880675,181.9868378029,8.5131503357,73651934.59086755,False
3755311,(2016 NQ32),152.9519353442,342.0109247198,8.1671400935,17445543.25065834,True
3757289,(2016 PO38),101.054341542,225.9643771094,10.3930597135,29490377.92040702,False
3759984,(2016 SF17),40.2304579834,89.9580388169,5.7654924936,9444917.726369759,False
3760683,(2016 TS54),7.3207398935,16.3696720474,16.9337618702,75031.170733388,False
3761349,(2016 UM5),118.7284987937,265.4849941693,7.4281629438,45433683.311144345,False
3761749,(2016 UL41),73.884778657,165.2113875797,7.3302284839,36699100.76194113,False
3762883,(2016 UH101),79.9015081239,178.6652036697,9.4810816109,6807493.605024441,False
3763284,(2016 VO1),62.597209966,139.9716166857,11.8919171576,9252390.99727818,False
3763627,(2016 VV5),92.5880583366,207.0331923453,12.6797293292,15987949.150051866,False
3763620,(2016 VQ5),253.8370293645,567.5968528656,15.2235242469,63742182.0843347,False
3841527,(2019 HK),38.4197891064,85.9092601232,12.6887022964,21332441.125303153,False
3454736,(2009 FZ4),35.5267088298,79.4401359603,15.931064517,40937907.22061147,False
3581238,(2011 TG2),229.3796979965,512.9085973785,29.5745807815,59051902.22413969,False
3753719,(2016 LM8),449.3191996308,1004.7082739702,13.8480505927,45596777.66161916,False
3760627,(2016 TB19),4.0230457983,8.9958038817,13.1205884402,316737.376799182,False
3760584,(2016 TK18),8.801465209,19.6806745089,11.1316637061,2119233.420792935,False
3760434,(2016 TJ10),24.2412481101,54.2050786336,13.8143514578,1630858.937072169,False
3760497,(2016 TD11),14.4728805126,32.3623446563,7.2808386479,2181292.870459901,False
3761036,(2016 TC57),9.6506146958,21.5794304844,8.8033385484,473744.036431571,False
3761733,(2016 UL36),55.5334911581,124.1766612574,7.2612457324,27689107.71127962,False
3827434,(2018 RE4),10.1054341542,22.5964377109,13.765742107,42495580.78530946,False
3831170,(2018 SN3),8.801465209,19.6806745089,18.5824217601,48065567.37456995,False
54315746,(2022 TG2),38.4197891064,85.9092601232,15.9483386721,41028510.66194421,False
3388395,(2007 TR68),17.561231848,39.2681081809,7.4967077567,7899523.319399027,False
3427737,(2008 ST7),40.2304579834,89.9580388169,23.5943290722,68335649.24912539,False
3753577,(2016 JF38),6.8953287445,15.4184237999,3.9218835064,41951602.164569885,False
3756797,(2016 OY2),425.1625240058,950.6923051623,14.9338854459,16143174.488007016,False
3759748,(2016 SM2),50.6471458835,113.2504610618,7.1396898277,20573499.924677473,False
3760338,(2016 TO2),101.054341542,225.9643771094,6.0602983482,43299735.09978311,False
3760534,(2016 TM17),53.0340723319,118.5877908577,7.1521503529,35303617.4529906,False
3760538,(2016 TY17),76.6575573531,171.4115092306,15.0087234075,42686439.5430299,False
3760526,(2016 TO11),9.216265485,20.6081961232,9.8021557613,896825.991238505,False
3762466,(2016 TL94),41.5484643414,92.9051906281,5.8976223181,14870112.172485497,False
3761736,(2016 UM36),36.6906137531,82.0427064882,14.5599657137,11241625.753974278,False
3764886,(2016 WE10),146.7421833608,328.1254971615,12.3799910476,31107562.041383553,False
3787617,(2017 UO2),16.617090174,37.1569432173,21.4454798919,63737505.44548149,False
3802442,(2018 GE2),10.3885510102,23.2295062464,17.9047864368,58976466.92972028,False
3092390,(2001 UP),19.2555078188,43.0566244241,14.8005208254,33439561.51149717,False
3696402,(2014 WF6),34.8782733159,77.9901900722,12.5355941048,39234490.89310381,False
3759752,(2016 SO2),29.8232505153,66.6868154623,5.5781331012,8490104.369405262,False
3761146,(2016 UD),12.7219878539,28.4472296503,22.3639683408,72531.255687605,False
3772982,(2017 FP101),30.5179232594,68.2401509401,3.5747963063,12944477.977833744,False
3773762,(2017 GU4),69.9125232246,156.3291544087,14.5383971649,28576252.521240436,False
3781896,(2017 SN16),57.0893340024,127.6556316195,10.7482026949,31808710.024398927,False
3788026,(2017 UG5),14.6067964271,32.6617897446,11.026913174,14853759.46475814,False
3786458,(2017 UG),8.4053340207,18.7948982439,12.7865816993,11505370.867846342,False
3829484,(2018 RY7),35.0392641108,78.3501764334,11.7820807613,37212229.04065313,False
3878603,(2019 TC4),55.2783379432,123.6061213242,12.0384039582,41776956.958638124,False
3879257,(2019 UH1),40.0456158192,89.5447191727,14.6034760183,28926882.5820298,False
2208023,208023 (1999 AQ10),208.2355990473,465.6289548051,10.753032239,20828947.443092115,True
2509505,509505 (2007 VL8),150.1602479051,335.768521834,16.2206634984,29500822.78385127,False
3404763,(2008 ER),138.2149358786,309.0579921303,16.1383519411,48988058.97477714,False
3693428,(2014 UR),12.7219878539,28.4472296503,4.3076765557,4598453.845229485,False
3749066,(2016 GS2),67.0741189325,149.9822894641,5.7041492454,59930787.930175036,False
3751824,(2016 GZ220),15.2951935344,34.201092472,7.0778864683,56170279.79069161,False
3753370,(2016 JT33),50.6471458835,113.2504610618,5.7603570152,55375856.92237996,False
3757572,(2016 NL56),174.8054531691,390.8768761237,12.9017723648,44403955.245388255,True
3760087,(2016 TK),58.1507039646,130.0289270043,8.7518759507,18579647.021895327,False
3759774,(2016 SV3),53.0340723319,118.5877908577,6.8010873826,23187418.899573077,False
3760891,(2016 TY55),11.0803882126,24.7765012606,4.8708883738,988975.36200004,False
3760531,(2016 TK17),58.1507039646,130.0289270043,7.5032120664,30833433.114957985,False
3760678,(2016 TW19),23.150212221,51.7654482198,5.774757542,12737616.212366858,False
3760880,(2016 TE55),16.0160337979,35.8129403019,12.9708706377,5048369.244777254,False
3761484,(2016 TV93),33.4622374455,74.8238376074,6.8062429763,19643034.33912525,False
3762436,(2016 UV80),69.9125232246,156.3291544087,13.1363573196,14528238.179745741,False
3825124,(2018 LM2),32.4007435394,72.4502650757,5.6909266052,35048335.778774634,False
2696513,696513 (2016 NL56),174.8054531691,390.8768761237,12.9017750043,44403963.74254727,True
3692750,(2014 TM17),192.5550781879,430.566244241,41.0238561347,63484280.81677696,False
3758270,(2016 QE45),116.5614594686,260.6393469284,12.0352986039,19956967.7132883,True
3760888,(2016 TZ55),10.5816885933,23.6613750114,18.379598735,821267.817128681,False
3761351,(2016 UP5),35.0392641108,78.3501764334,9.0481710117,3438196.566530602,False
3841184,(2019 GW19),96.5061469579,215.7943048444,16.5023823269,64061294.327320136,False
3874057,(2019 TK1),40.602705828,90.7904103018,11.8574943799,44878909.393950045,False
2869522,869522 (2016 QE45),116.5614594686,260.6393469284,12.035298604,19956967.7132883,True
3005896,(1993 TZ),16.7708462163,37.5007521798,12.7131324441,5521734.050608375,False
3471230,(2009 TA1),253.8370293645,567.5968528656,30.123089177,68845542.15974313,False
3757294,(2016 PR38),107.7841687222,241.0127281611,6.9717759216,7993734.373205967,True
3760437,(2016 TH10),28.8771930757,64.5713667167,12.3764411272,2814478.451375555,False
3760649,(2016 TY18),46.1907460282,103.2856480504,7.1369287775,11727935.727249894,False
3760489,(2016 TZ10),44.1118199997,98.6370281305,11.0541392082,16864440.1532234,False
3761200,(2016 UJ),58.1507039646,130.0289270043,9.3234378174,8914659.773472974,False
